酒儿公告,#genre#
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8786&tk=777be9e2ccb2$『线路46』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6327&tk=777be9e2ccb2$『线路47』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5698&tk=777be9e2ccb2$『线路48』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5670&tk=777be9e2ccb2$『线路49』
CCTV13,https://www.freetv.top/migu/608807423.m3u8?migutoken=ac19a58805588401a8e818b6dd00df9b327912af3611ba95f89235e7020821668a2b6dc65ccc3904967da59d0a9742565c56ea582baf8915d068035054818ef0f369dab64705a6a7f7120529ec$『线路50』
CCTV13,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/p26.php?id=067$『线路51』
CCTV13,http://qjrhc.jydjd.top:2911/udp/224.1.100.70:11111$『线路52』
CCTV13,p3p://173.208.176.178:31809/632351570006042224e55806316a7512$『线路53』
CCTV13,http://115.120.210.199/proxy/jsyd.php?p=gitv&id=G_CCTV-13-HQ.m3u8$『线路54』
CCTV13,http://117.144.58.42:35455/gaoma/cctv13.m3u8$『线路55』
CCTV13,http://211.101.234.24:68/公众号猫月牙/mg.php?id=CCTV13$『线路56』
CCTV13,https://www.freetv.top/migu/608807423.m3u8?migutoken=776326ca258673fca618a4f3a2ff6e001516e1bd1de00a273f9321b167eace944b1fea149e58d9f61f99fdcb505524330bcadd896ad46e9264a6c57fcd05b0e7b924e3462804a5228697c43f3f$『线路57』
CCTV13,http://39.134.65.175/PLTV/88888888/224/3221225812/1.m3u8$『线路58』
CCTV13,http://1.itv.nctv.top:35455/gaoma/cctv13.m3u8$『线路59』
CCTV13,http://219.135.180.210:18888/hls/13/index.m3u8$『线路60』
CCTV13,https://api.olelive.com/dis/live/CCTV13HD/hls.m3u8$『线路61』
CCTV13,http://118.113.157.64:4022/udp/239.93.0.66:5140$『线路62』
CCTV13,http://118.113.157.64:4022/udp/239.93.1.251:8224$『线路63』
CCTV13,http://118.113.157.64:4022/udp/239.93.1.112:5140$『线路64』
CCTV13,http://113.206.155.235:8003/udp/225.0.4.219:7980$『线路65』
CCTV13,http://dsm.huarunguoji.top:35455/gaoma/cctv13.m3u8$『线路66』
CCTV13,http://qqkkk.fun:35455/gaoma/cctv13.m3u8$『线路67』
CCTV13,http://111.170.172.113:35455/gaoma/cctv13.m3u8$『线路68』
CCTV13,http://itv.nctv.top:35455/gaoma/cctv13.m3u8$『线路69』
CCTV13,http://bg5aqv.top:35455/gaoma/cctv13.m3u8$『线路70』
CCTV13,http://lt.hxtre.com:35455/gaoma/cctv13.m3u8$『线路71』
CCTV13,http://3501776.xyz:35455/gaoma/cctv13.m3u8$『线路72』
CCTV13,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv13$『线路73』
CCTV13,http://58.32.43.246:4022/udp/239.45.1.198:5140$『线路74』
CCTV13,http://rihou.cc:567/dd.php?id=cctv13$『线路75』
CCTV13,http://bjlive.outside.live.pthv.gitv.tv/live/CCTV13hd-8M/live.m3u8$『线路76』
CCTV13,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031108$『线路77』
CCTV13,http://720520.xyz:13579/rtp/225.1.4.113:1293?Cf=cfss.cc$『线路78』
CCTV13,http://8.138.7.223/tv/mgitv.php?id=66$『线路79』
CCTV13,http://8.138.7.223/tv/mgitv.php?id=67$『线路80』
CCTV13,http://8.138.7.223/tv/mgitv.php?id=68$『线路81』
CCTV13,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv13$『线路82』
CCTV13,http://221.221.153.193:8888/rtp/239.3.1.124:8128$『线路83』
CCTV13,http://115.171.216.56:4000/udp/225.1.8.168:8130$『线路84』
CCTV13,http://115.171.216.56:4000/udp/225.1.8.113:8264$『线路85』
CCTV13,http://115.171.216.56:4000/udp/225.1.1.10:8128$『线路86』
CCTV13,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路87』
CCTV13,http://111.167.49.238:5002/udp/225.1.2.193:5002$『线路88』
CCTV13,http://123.144.180.82:55555/udp/225.0.4.219:7980$『线路89』
CCTV13,http://iptvcyp.top:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$『线路90』
CCTV13,http://222.70.243.41:23456/udp/239.45.1.198:5140$『线路91』
CCTV13,http://36.35.16.98:9901/tsfile/live/0001_33.m3u8?key=txiptv&playlive=0&authid=0$『线路92』
CCTV13,http://60.189.43.82:9999/rtp/233.50.201.246:5140$『线路93』
CCTV13,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8$『线路94』
CCTV13,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.23:8132$『线路95』
CCTV13,http://202.103.213.43:8888/udp/239.81.0.26:4056$『线路96』
CCTV13,http://202.103.213.43:8888/udp/239.81.0.206:4056$『线路97』
CCTV13,http://223.10.21.36:8083/udp/239.1.1.20:8020$『线路98』
CCTV13,http://121.24.98.127:8090/hls/21/index.m3u8$『线路99』
CCTV13,http://wouu.net:9977/udp/239.93.0.66:5140$『线路100』
CCTV13,http://14.117.233.162:9000/udp/239.77.0.188:5146$『线路101』
CCTV13,http://116.117.107.53:8096/tsfile/live/0013_1.m3u8$『线路102』
CCTV13,http://113.57.111.4:1111/tsfile/live/1012_1.m3u8$『线路103』
CCTV13,http://175.10.230.91:8081/tsfile/live/0013_1.m3u8$『线路104』
CCTV13,http://110.80.17.38:9901/tsfile/live/0013_1.m3u8$『线路105』
CCTV13,http://111.160.17.2:59901/tsfile/live/0001_14.m3u8$『线路106』
CCTV13,http://58.221.214.82:9901/tsfile/live/0013_1.m3u8$『线路107』
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8$『线路108』
CCTV13,http://117.27.190.42:9998/tsfile/live/23244_1.m3u8$『线路109』
CCTV13,http://183.94.1.118:8801/tsfile/live/0013_1.m3u8$『线路110』
CCTV13,http://223.241.247.214:9901/tsfile/live/0013_1.m3u8$『线路111』
CCTV13,http://58.19.43.46:9901/tsfile/live/1032_1.m3u8$『线路112』
CCTV13,http://116.9.204.242:9901/tsfile/live/0013_1.m3u8$『线路113』
CCTV13,http://202.100.46.58:9901/tsfile/live/1013_1.m3u8$『线路114』
CCTV13,http://110.7.130.51:8096/tsfile/live/0013_1.m3u8$『线路115』
CCTV13,http://219.145.93.74:9999/tsfile/live/0013_1.m3u8$『线路116』
CCTV13,http://110.7.129.204:8096/tsfile/live/0013_1.m3u8$『线路117』
CCTV13,http://110.7.130.134:8096/tsfile/live/0013_1.m3u8$『线路118』
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8$『线路119』
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8$『线路120』
CCTV13,http://219.128.121.202:59901/tsfile/live/0013_1.m3u8$『线路121』
CCTV13,http://110.7.130.44:8096/tsfile/live/0013_1.m3u8$『线路122』
CCTV13,http://110.7.130.91:8096/tsfile/live/0013_1.m3u8$『线路123』
CCTV13,http://111.8.242.126:9999/tsfile/live/1045_1.m3u8$『线路124』
CCTV13,http://123.7.110.43:9901/tsfile/live/0014_1.m3u8$『线路125』
CCTV13,http://222.169.85.8:9901/tsfile/live/0013_1.m3u8$『线路126』
CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$『线路127』
CCTV13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8$『线路128』
CCTV13,http://61.156.228.12:8154/tsfile/live/0013_1.m3u8$『线路129』
CCTV13,http://61.173.144.157:9901/tsfile/live/0013_1.m3u8$『线路130』
CCTV13,http://183.191.148.22:9003/hls/14/index.m3u8$『线路131』
CCTV13,http://nmmp.asia:35455/gaoma/cctv13.m3u8$『线路132』
CCTV13,http://home.dzlove.top:35455/gaoma/cctv13.m3u8$『线路133』
CCTV13,http://119.32.12.32:2901/udp/224.1.100.69:11111$『线路134』
CCTV13,p3p://108.181.32.169:57987/64260e45000ccab2ee01428e6da4043d$『线路135』
CCTV13,http://14.112.86.85:4022/udp/239.77.0.188:5146$『线路136』
CCTV13,http://125.89.163.44:8888/udp/239.77.0.188:5146$『线路137』
CCTV13,http://114.246.181.146:4022/rtp/239.3.1.124:8128$『线路138』
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路139』
CCTV13,http://117.11.84.129:8888/udp/225.1.2.193:5002$『线路140』
CCTV13,http://27.10.130.5:8002/udp/225.0.4.219:7980$『线路141』
CCTV13,http://116.226.8.90:4022/udp/239.45.1.198:5140$『线路142』
CCTV13,http://220.173.254.6:6666/udp/239.81.0.26:4056$『线路143』
CCTV13,http://220.173.254.6:6666/udp/239.81.0.206:4056$『线路144』
CCTV13,http://171.213.193.65:8818/udp/239.93.0.66:5140$『线路145』
CCTV13,http://home.wwang.pw:35455/gaoma/cctv13.m3u8$『线路146』
CCTV13,http://2000.run:35455/gaoma/cctv13.m3u8$『线路147』
CCTV13,http://183.255.10.121:6610/200000001898/460000089800010093/1.m3u8?IASHttpSessionId=OTT$『线路148』
CCTV13,http://bl.dchwtq.asia:10000/rtp/239.254.96.161:9040$『线路149』
CCTV13,rtp://239.3.1.124:8128$『线路150』
CCTV13,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv13$『线路151』
CCTV13,http://219.145.93.74:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路152』
CCTV13,http://123.138.216.44:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路153』
CCTV13,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-13-HQ$『线路154』
CCTV13,http://zmjwy168.duckdns.org:35455/itv/5000000011000031108.m3u8?cdn=bestzb$『线路155』
CCTV13,http://zmjwy168.duckdns.org:35455/ysptp/CCTV13.m3u8$『线路156』
CCTV13,http://61.173.144.157:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路157』
CCTV13,http://121.33.239.242:9901/tsfile/live/0013_1.m3u8$『线路158』
CCTV13,http://113.65.162.226:9999/tsfile/live/0013_1.m3u8$『线路159』
CCTV13,http://220.249.114.102:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路160』
CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8$『线路161』
CCTV13,http://220.249.114.102:9901/tsfile/live/0013_1.m3u8$『线路162』
CCTV13,http://110.80.17.38:9901/tsfile/live/0013_1.m3u8?key=txiptv$『线路163』
CCTV13,http://111.196.135.75:8686/udp/239.3.1.124:8128$『线路164』
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8$『线路165』
CCTV13,http://123.132.233.194:352/tsfile/live/0013_1.m3u8$『线路166』
CCTV13,http://119.36.148.115:59901/tsfile/live/0013_1.m3u8$『线路167』
CCTV13,http://116.117.104.242:8096/tsfile/live/0013_1.m3u8$『线路168』
CCTV13,http://123.113.187.204:8000/udp/239.3.1.124:8128$『线路169』
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路170』
CCTV13,http://60.2.190.206:4000/udp/239.253.92.13:8008$『线路171』
CCTV13,http://61.136.67.238:50085/tsfile/live/0013_1.m3u8$『线路172』
CCTV13,http://123.130.84.106:8154/tsfile/live/0013_1.m3u8$『线路173』
CCTV13,http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路174』
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8$『线路175』
CCTV13,http://202.100.46.58:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路176』
CCTV13,http://www.clmy.cc:35455/gaoma/cctv13.m3u8$『线路177』
CCTV13,http://113.25.252.226:9901/tsfile/live/0013_1.m3u8$『线路178』
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路179』
CCTV13,http://61.157.139.15:9901/tsfile/live/2383_1.m3u8$『线路180』
CCTV13,http://111.14.181.15:9901/tsfile/live/0013_1.m3u8$『线路181』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1203&tk=e503191f8e20$『线路182』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6193&tk=e503191f8e20$『线路183』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2006&tk=b53028476470$『线路184』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0290&tk=b53028476470$『线路185』
CCTV13,http://dms.yryyj.site:8188/udp/239.76.246.93:1234$『线路186』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7444&tk=b53028476470$『线路187』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8910&tk=b53028476470$『线路188』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7518&tk=e503191f8e20$『线路189』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9928&tk=b53028476470$『线路190』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3511&tk=b53028476470$『线路191』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5869&tk=e503191f8e20$『线路192』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8391&tk=b53028476470$『线路193』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5595&tk=2aca1ad9a849$『线路194』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4430&tk=e503191f8e20$『线路195』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0901&tk=b53028476470$『线路196』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7374&tk=b53028476470$『线路197』
CCTV13,http://nas.hssvm.com:8888/udp/225.1.1.24:5002$『线路198』
CCTV13,http://219.128.121.202:59901/tsfile/live/0013_1.m3u8?key=txiptv$『线路199』
CCTV13,http://118.122.189.74:9901/tsfile/live/0013_1.m3u8$『线路200』
CCTV13,http://114.252.238.87:8000/udp/239.3.1.124:8128$『线路201』
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3685&tk=e503191f8e20$『线路202』
CCTV13,http://60.7.56.33:4000/udp/239.253.92.13:8008$『线路203』
CCTV13,http://60.7.56.33:4000/rtp/239.253.92.13:8008$『线路204』
CCTV14,http://goo.bkpcp.top/mg/cctv14$『线路9』
CCTV14,http://z.b.bkpcp.top/m.php?id=cctv14$『线路10』
CCTV14,http://116.117.105.51:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路11』
CCTV14,http://182.122.75.115:8089/hls/14/index.m3u8$『线路12』
CCTV14,http://118.77.62.0:8899/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路13』
CCTV14,http://183.94.1.118:8801/tsfile/live/0014_1.m3u8$『线路14』
CCTV14,http://123.182.60.29:9002/hls/14/index.m3u8$『线路15』
CCTV14,http://219.135.180.210:18888/hls/14/index.m3u8$『线路16』
CCTV14,http://27.41.246.38:9003/hls/17/index.m3u8$『线路17』
CCTV14,http://123.132.233.194:352/tsfile/live/0014_1.m3u8$『线路18』
CCTV14,http://www.baopiqi.top:4022/udp/239.45.3.23:5140$『线路19』
CCTV14,http://183.255.10.86:6610/200000001898/460000089800010207/1.m3u8?IASHttpSessionId=ACE$『线路20』
CCTV14,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_CCTV-14-HQ/G_CCTV-14-HQ.m3u8$『线路21』
CCTV14,http://106.53.99.30/dl/bjyd.php?id=11$『线路22』
CCTV14,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EgtTqPYLE5COifF-qvYi2Ig%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$『线路23』
CCTV14,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv14$『线路24』
CCTV14,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=11$『线路25』
CCTV14,http://dsm.huarunguoji.top:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路26』
CCTV14,p3p://108.181.32.169:57694/64260e4f0007169bee0168271778447e$『线路27』
CCTV14,http://tvbox6.com/tv/bfgd.php?id=132$『线路28』
CCTV14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8$『线路29』
CCTV14,http://60.29.124.66:6080/hls/25/index.m3u8$『线路30』
CCTV14,http://110.53.52.63:8888/newlive/live/hls/16/live.m3u8$『线路31』
CCTV14,http://111.160.17.2:59901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=1&authid=0$『线路32』
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路33』
CCTV14,http://123.182.60.29:9002/hls/14/index.m3u8$『线路34』
CCTV14,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路35』
CCTV14,http://183.11.239.36:808/hls/32/index.m3u8$『线路36』
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8$『线路37』
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1267&tk=777be9e2ccb2$『线路38』
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7207&tk=777be9e2ccb2$『线路39』
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3188&tk=777be9e2ccb2$『线路40』
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6032&tk=777be9e2ccb2$『线路41』
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4730&tk=777be9e2ccb2$『线路42』
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7158&tk=777be9e2ccb2$『线路43』
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2629&tk=777be9e2ccb2$『线路44』
CCTV14,http://www.terrykang.xyz:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路45』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=239edad94ac0bbff14f123c7f8996ed7639110bd6cf64ec8ba8cf85842224956d452ec8b683385cb27f8a7685224a03e3aa4d914b8fe33249da9df699351b105c795452d03f2be0a1f1e39adb0$『线路46』
CCTV14,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/p26.php?id=132$『线路47』
CCTV14,http://qjrhc.jydjd.top:2911/udp/224.1.100.79:11111$『线路48』
CCTV14,http://qjrhc.jydjd.top:2911/udp/224.1.100.80:11111$『线路49』
CCTV14,p3p://173.208.176.178:31809/600b718b0006dd9f1ba3d45468b1762e$『线路50』
CCTV14,http://livetv.wqwqwq.sbs/itv/1000000001000008170.m3u8?cdn=ystenlive$『线路51』
CCTV14,http://livetv.wqwqwq.sbs/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路52』
CCTV14,http://115.120.210.199/proxy/jsyd.php?p=gitv&id=G_CCTV-14-CQ.m3u8$『线路53』
CCTV14,http://117.144.58.42:35455/gaoma/cctv14.m3u8$『线路54』
CCTV14,http://211.101.234.24:68/公众号猫月牙/mg.php?id=CCTV14$『线路55』
CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=b1f130236741614ca1eaccd92217632731b3c3c0d831bbb7a25004e2ed6d8570b8de27efe2abc85d27a26651d421475c7d50ad99aa55c4aaf55222863fd9d0c80e6d6cf7b8ed52ec2e6cebdd95$『线路56』
CCTV14,http://39.134.65.175/PLTV/88888888/224/3221225674/1.m3u8$『线路57』
CCTV14,http://1.itv.nctv.top:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路58』
CCTV14,http://219.135.180.210:18888/hls/14/index.m3u8$『线路59』
CCTV14,http://222.241.154.37:9901/tsfile/live/23014_1.m3u8$『线路60』
CCTV14,http://118.113.157.64:4022/udp/239.93.1.29:6000$『线路61』
CCTV14,http://113.206.155.235:8003/udp/225.0.4.128:7980$『线路62』
CCTV14,https://api.olelive.com/dis/live/CCTV14HD/hls.m3u8$『线路63』
CCTV14,http://qqkkk.fun:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路64』
CCTV14,http://111.170.172.113:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路65』
CCTV14,http://itv.nctv.top:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路66』
CCTV14,http://bg5aqv.top:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路67』
CCTV14,http://lt.hxtre.com:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$『线路68』
CCTV14,http://hangfun.top:35455/gaoma/cctv14.m3u8$『线路69』
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226006/index.m3u8$『线路70』
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226003/index.m3u8$『线路71』
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226004/index.m3u8$『线路72』
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226001/index.m3u8$『线路73』
CCTV14,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv14$『线路74』
CCTV14,http://58.32.43.246:4022/udp/239.45.3.23:5140$『线路75』
CCTV14,http://rihou.cc:567/dd.php?id=cctv14$『线路76』
CCTV14,http://bjlive.outside.live.pthv.gitv.tv/live/CCTV14hd-8M/live.m3u8$『线路77』
CCTV14,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265013$『线路78』
CCTV14,http://720520.xyz:13579/rtp/225.1.4.80:1109?Cf=cfss.cc$『线路79』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=69$『线路80』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=70$『线路81』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=71$『线路82』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=72$『线路83』
CCTV14,http://8.138.7.223/tv/mgitv.php?id=73$『线路84』
CCTV14,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv14$『线路85』
CCTV14,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8$『线路86』
CCTV14,http://221.221.153.193:8888/rtp/239.3.1.65:8132$『线路87』
CCTV14,http://115.171.216.56:4000/udp/225.1.8.14:8132$『线路88』
CCTV14,http://115.171.216.56:4000/udp/225.1.8.114:8236$『线路89』
CCTV14,http://58.57.21.166:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$『线路90』
CCTV14,http://111.167.49.238:5002/udp/225.1.1.144:5002$『线路91』
CCTV14,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$『线路92』
CCTV14,http://123.144.180.82:55555/udp/225.0.4.128:7980$『线路93』
CCTV14,http://iptvcyp.top:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$『线路94』
CCTV14,http://222.70.243.41:23456/udp/239.45.3.23:5140$『线路95』
CCTV14,http://1.82.144.44:4022/rtp/239.112.205.91:5140$『线路96』
CCTV14,http://60.189.43.82:9999/rtp/233.50.201.124:5140$『线路97』
CCTV14,http://58.57.21.166:9901/tsfile/live/0014_1.m3u8$『线路98』
CCTV14,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.178:9056$『线路99』
CCTV14,http://14.29.76.30:9901/tsfile/live/1018_1.m3u8$『线路100』
CCTV14,http://202.103.213.43:8888/udp/239.81.0.120:4056$『线路101』
CCTV14,http://202.103.213.43:8888/udp/239.81.0.25:4056$『线路102』
CCTV14,http://223.10.21.36:8083/udp/239.1.1.21:8021$『线路103』
CCTV14,http://121.24.98.127:8090/hls/22/index.m3u8$『线路104』
CCTV14,http://wouu.net:9977/udp/239.93.1.29:6000$『线路105』
CCTV14,http://14.117.233.162:9000/udp/239.77.1.161:5146$『线路106』
CCTV14,http://116.117.107.53:8096/tsfile/live/0014_1.m3u8$『线路107』
CCTV14,http://113.57.111.4:1111/tsfile/live/1013_1.m3u8$『线路108』
CCTV14,http://202.100.46.58:9901/tsfile/live/1014_1.m3u8$『线路109』
CCTV14,http://111.8.242.126:9999/tsfile/live/1046_1.m3u8$『线路110』
CCTV14,http://220.170.241.204:9901/tsfile/live/0014_1.m3u8$『线路111』
CCTV14,http://59.48.75.130:3052/tsfile/live/0014_1.m3u8$『线路112』
CCTV14,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8$『线路113』
CCTV14,http://175.10.230.91:8081/tsfile/live/0014_1.m3u8$『线路114』
CCTV14,http://110.7.130.91:8096/tsfile/live/0014_1.m3u8$『线路115』
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8$『线路116』
CCTV14,http://183.94.1.118:8801/tsfile/live/0014_1.m3u8$『线路117』
